hub,model_name,model_repo_id,model_url,model_description,model_path,model_type,issue_index,severity,category,op_name,node_name,indicator,details
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,26,high,lambda layer,,block17_16,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block17_16', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [12, 12, 1088], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.1}}, 'name': 'block17_16', 'inbound_nodes': [[['block17_15_ac', 0, 0, {}], ['block17_16_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,27,high,lambda layer,,block17_17,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block17_17', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [12, 12, 1088], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.1}}, 'name': 'block17_17', 'inbound_nodes': [[['block17_16_ac', 0, 0, {}], ['block17_17_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,28,high,lambda layer,,block17_18,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block17_18', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [12, 12, 1088], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.1}}, 'name': 'block17_18', 'inbound_nodes': [[['block17_17_ac', 0, 0, {}], ['block17_18_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,29,high,lambda layer,,block17_19,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block17_19', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [12, 12, 1088], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.1}}, 'name': 'block17_19', 'inbound_nodes': [[['block17_18_ac', 0, 0, {}], ['block17_19_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,30,high,lambda layer,,block17_20,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block17_20', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [12, 12, 1088], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.1}}, 'name': 'block17_20', 'inbound_nodes': [[['block17_19_ac', 0, 0, {}], ['block17_20_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,31,high,lambda layer,,block8_1,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block8_1', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [5, 5, 2080], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.2}}, 'name': 'block8_1', 'inbound_nodes': [[['mixed_7a', 0, 0, {}], ['block8_1_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,32,high,lambda layer,,block8_2,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block8_2', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [5, 5, 2080], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.2}}, 'name': 'block8_2', 'inbound_nodes': [[['block8_1_ac', 0, 0, {}], ['block8_2_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,33,high,lambda layer,,block8_3,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block8_3', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [5, 5, 2080], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.2}}, 'name': 'block8_3', 'inbound_nodes': [[['block8_2_ac', 0, 0, {}], ['block8_3_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,34,high,lambda layer,,block8_4,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block8_4', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [5, 5, 2080], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.2}}, 'name': 'block8_4', 'inbound_nodes': [[['block8_3_ac', 0, 0, {}], ['block8_4_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,35,high,lambda layer,,block8_5,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block8_5', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [5, 5, 2080], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.2}}, 'name': 'block8_5', 'inbound_nodes': [[['block8_4_ac', 0, 0, {}], ['block8_5_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,36,high,lambda layer,,block8_6,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block8_6', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [5, 5, 2080], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.2}}, 'name': 'block8_6', 'inbound_nodes': [[['block8_5_ac', 0, 0, {}], ['block8_6_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,37,high,lambda layer,,block8_7,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block8_7', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [5, 5, 2080], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.2}}, 'name': 'block8_7', 'inbound_nodes': [[['block8_6_ac', 0, 0, {}], ['block8_7_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,38,high,lambda layer,,block8_8,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block8_8', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [5, 5, 2080], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.2}}, 'name': 'block8_8', 'inbound_nodes': [[['block8_7_ac', 0, 0, {}], ['block8_8_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,39,high,lambda layer,,block8_9,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block8_9', 'trainable': False, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [5, 5, 2080], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 0.2}}, 'name': 'block8_9', 'inbound_nodes': [[['block8_8_ac', 0, 0, {}], ['block8_9_conv', 0, 0, {}]]]}"
huggingface,HuzaifaHPC__INCRES_Chest_X_ray_3.h5,HuzaifaHPC/INCRES_Chest_X_ray_3.h5,https://huggingface.co/HuzaifaHPC/INCRES_Chest_X_ray_3.h5,Used for image-classification. Library: keras. Tags: keras.,TensorDetect/demo_models_hubs_auth/HuzaifaHPC__INCRES_Chest_X_ray_3.h5.h5,Tensorflow h5 model,40,high,lambda layer,,block8_10,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'block8_10', 'trainable': True, 'dtype': 'float32', 'function': ['4wIAAAAAAAAAAAAAAAIAAAADAAAAUwAAAHMUAAAAfABkARkAfABkAhkAfAEUABcAUwApA07pAAAA\nAOkBAAAAqQApAtoGaW5wdXRz2gVzY2FsZXIDAAAAcgMAAAD6US91c3IvbG9jYWwvbGliL3B5dGhv\nbjMuMTAvZGlzdC1wYWNrYWdlcy9rZXJhcy9hcHBsaWNhdGlvbnMvaW5jZXB0aW9uX3Jlc25ldF92\nMi5wedoIPGxhbWJkYT6PAQAAcwIAAAAUAA==\n', None, None], 'function_type': 'lambda', 'module': 'keras.applications.inception_resnet_v2', 'output_shape': [5, 5, 2080], 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {'scale': 1.0}}, 'name': 'block8_10', 'inbound_nodes': [[['block8_9_ac', 0, 0, {}], ['block8_10_conv', 0, 0, {}]]]}"
huggingface,chavudosoa__chatbot_model_h5,chavudosoa/chatbot_model_h5,https://huggingface.co/chavudosoa/chatbot_model_h5,,TensorDetect/demo_models_hubs_auth/chavudosoa__chatbot_model_h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,chavudosoa__chatbot_modelv2_h5,chavudosoa/chatbot_modelv2_h5,https://huggingface.co/chavudosoa/chatbot_modelv2_h5,,TensorDetect/demo_models_hubs_auth/chavudosoa__chatbot_modelv2_h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,chavudosoa__chatbot_modelv3_h5,chavudosoa/chatbot_modelv3_h5,https://huggingface.co/chavudosoa/chatbot_modelv3_h5,,TensorDetect/demo_models_hubs_auth/chavudosoa__chatbot_modelv3_h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,DiyaRamakrishnan__model_1.h5,DiyaRamakrishnan/model_1.h5,https://huggingface.co/DiyaRamakrishnan/model_1.h5,,TensorDetect/demo_models_hubs_auth/DiyaRamakrishnan__model_1.h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,Akshay-Dongare__bbox_regression_cnn.h5,Akshay-Dongare/bbox_regression_cnn.h5,https://huggingface.co/Akshay-Dongare/bbox_regression_cnn.h5,,TensorDetect/demo_models_hubs_auth/Akshay-Dongare__bbox_regression_cnn.h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,Akshay-Dongare__kerasVggSigFeatures.h5,Akshay-Dongare/kerasVggSigFeatures.h5,https://huggingface.co/Akshay-Dongare/kerasVggSigFeatures.h5,,TensorDetect/demo_models_hubs_auth/Akshay-Dongare__kerasVggSigFeatures.h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,AlexisMA__Modelo-TL.h5,AlexisMA/Modelo-TL.h5,https://huggingface.co/AlexisMA/Modelo-TL.h5,,TensorDetect/demo_models_hubs_auth/AlexisMA__Modelo-TL.h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,Alexis92__modelo.h5,Alexis92/modelo.h5,https://huggingface.co/Alexis92/modelo.h5,,TensorDetect/demo_models_hubs_auth/Alexis92__modelo.h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,ShaharAdar__model.h5,ShaharAdar/model.h5,https://huggingface.co/ShaharAdar/model.h5,,TensorDetect/demo_models_hubs_auth/ShaharAdar__model.h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,AlexisMA__sentimientos.h5,AlexisMA/sentimientos.h5,https://huggingface.co/AlexisMA/sentimientos.h5,,TensorDetect/demo_models_hubs_auth/AlexisMA__sentimientos.h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,Bhujay__huggingface_wiki_pretrained_tf_model.h5,Bhujay/huggingface_wiki_pretrained_tf_model.h5,https://huggingface.co/Bhujay/huggingface_wiki_pretrained_tf_model.h5,Library: transformers.,TensorDetect/demo_models_hubs_auth/Bhujay__huggingface_wiki_pretrained_tf_model.h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,Shivanikumar__pix2pix_model_h5format,Shivanikumar/pix2pix_model_h5format,https://huggingface.co/Shivanikumar/pix2pix_model_h5format,,TensorDetect/demo_models_hubs_auth/Shivanikumar__pix2pix_model_h5format.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,sowbaranika13__inceptionv3_class.h5,sowbaranika13/inceptionv3_class.h5,https://huggingface.co/sowbaranika13/inceptionv3_class.h5,,TensorDetect/demo_models_hubs_auth/sowbaranika13__inceptionv3_class.h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,h54917__bizarre-pose-estimator,h54917/bizarre-pose-estimator,https://huggingface.co/h54917/bizarre-pose-estimator,,TensorDetect/demo_models_hubs_auth/h54917__bizarre-pose-estimator.zip,unknown,,error,scan error,,,,'Model' object has no attribute 'model_type'
huggingface,ShahidML__plant_disease_prediction_model.h5,ShahidML/plant_disease_prediction_model.h5,https://huggingface.co/ShahidML/plant_disease_prediction_model.h5,,TensorDetect/demo_models_hubs_auth/ShahidML__plant_disease_prediction_model.h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,Suishshss__chess_model.h5,Suishshss/chess_model.h5,https://huggingface.co/Suishshss/chess_model.h5,,TensorDetect/demo_models_hubs_auth/Suishshss__chess_model.h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,Apex-X__sketch_recognition_model_cnn.h5,Apex-X/sketch_recognition_model_cnn.h5,https://huggingface.co/Apex-X/sketch_recognition_model_cnn.h5,,TensorDetect/demo_models_hubs_auth/Apex-X__sketch_recognition_model_cnn.h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,glennoliva12__fishcom_model.h5,glennoliva12/fishcom_model.h5,https://huggingface.co/glennoliva12/fishcom_model.h5,,TensorDetect/demo_models_hubs_auth/glennoliva12__fishcom_model.h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,MahboobAnwar__model_mobilenetv2_finetuned.h5,MahboobAnwar/model_mobilenetv2_finetuned.h5,https://huggingface.co/MahboobAnwar/model_mobilenetv2_finetuned.h5,,TensorDetect/demo_models_hubs_auth/MahboobAnwar__model_mobilenetv2_finetuned.h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,phucbienvan__skinface_h5,phucbienvan/skinface_h5,https://huggingface.co/phucbienvan/skinface_h5,,TensorDetect/demo_models_hubs_auth/phucbienvan__skinface_h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,samanthajmichael__siamese_model.h5,samanthajmichael/siamese_model.h5,https://huggingface.co/samanthajmichael/siamese_model.h5,Library: tensorflow. Tags: tensorflow.,TensorDetect/demo_models_hubs_auth/samanthajmichael__siamese_model.h5.h5,Tensorflow h5 model,1,high,lambda layer,,lambda,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': 'lambda', 'trainable': True, 'dtype': 'float32', 'function': ['4wEAAAAAAAAAAAAAAAEAAAAFAAAAQwAAAHMYAAAAdABqAaACfABkARkAfABkAhkAGAChAVMAKQNO\n6QAAAADpAQAAACkD2gJ0ZtoEbWF0aNoDYWJzKQHaB3RlbnNvcnOpAHIHAAAA+h48aXB5dGhvbi1p\nbnB1dC0zLWNjM2E4NWYyY2VhZT7aCDxsYW1iZGE+IgAAAHMCAAAAGAA=\n', None, None], 'function_type': 'lambda', 'module': '__main__', 'output_shape': None, 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {}}, 'name': 'lambda', 'inbound_nodes': [[['model', 1, 0, {}], ['model', 2, 0, {}]]]}"
huggingface,anassaleh218__resnet_model_h5,anassaleh218/resnet_model_h5,https://huggingface.co/anassaleh218/resnet_model_h5,,TensorDetect/demo_models_hubs_auth/anassaleh218__resnet_model_h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
